"","sub","item","cond","boundaryN","wordN","word","trial_type"
"2655",1,36,"ben",7,13,"yapt?.","exp_1"
"2656",1,40,"ben",6,1,"Tarladaki","exp_1"
"2657",1,40,"ben",6,2,"patateslerin","exp_1"
"2658",1,40,"ben",6,3,"hepsi","exp_1"
"2659",1,40,"ben",6,4,"bozuldu","exp_1"
"2660",1,40,"ben",6,5,"ve","exp_1"
"2661",1,40,"ben",6,6,"t?m","exp_1"
"2662",1,40,"ben",6,7,"emekler","exp_1"
"2663",1,40,"ben",6,8,"bo?a","exp_1"
"2664",1,40,"ben",6,9,"gitti.","exp_1"
"2665",1,62,"ben",4,1,"D?n","exp_1"
"2666",1,62,"ben",4,2,"ma?azada","exp_1"
"2667",1,62,"ben",4,3,"be?endi?im","exp_1"
"2668",1,62,"ben",4,4,"kot","exp_1"
"2669",1,62,"ben",4,5,"sat?lm??t?","exp_1"
"2670",1,62,"ben",4,6,"ve","exp_1"
"2671",1,62,"ben",4,7,"ba?ka","exp_1"
"2672",1,62,"ben",4,8,"kalmam??t?.","exp_1"
"2673",1,34,"ben",8,1,"Tatile","exp_1"
"2674",1,34,"ben",8,2,"dair","exp_1"
"2675",1,34,"ben",8,3,"akl?mda","exp_1"
"2676",1,34,"ben",8,4,"kalan","exp_1"
"2677",1,34,"ben",8,5,"en","exp_1"
"2678",1,34,"ben",8,6,"g?zel","exp_1"
"2679",1,34,"ben",8,7,"detay","exp_1"
"2680",1,34,"ben",8,8,"g?l","exp_1"
"2681",1,34,"ben",8,9,"manzaras?yd?","exp_1"
"2682",1,34,"ben",8,10,"ve","exp_1"
"2683",1,34,"ben",8,11,"hayat?mda","exp_1"
"2684",1,34,"ben",8,12,"g?rd???m","exp_1"
"2685",1,34,"ben",8,13,"en","exp_1"
"2686",1,34,"ben",8,14,"g?zel","exp_1"
"2687",1,34,"ben",8,15,"manzarayd?.","exp_1"
"2688",1,73,"identical",9,1,"Kitapta","exp_1"
"2689",1,73,"identical",9,2,"karakterler","exp_1"
"2690",1,73,"identical",9,3,"iyi","exp_1"
"2691",1,73,"identical",9,4,"betimlenmemi?","exp_1"
"2692",1,73,"identical",9,5,"olsa","exp_1"
"2693",1,73,"identical",9,6,"da","exp_1"
"2694",1,73,"identical",9,7,"nobel","exp_1"
"2695",1,73,"identical",9,8,"?d?l?ne","exp_1"
"2696",1,73,"identical",9,9,"hak","exp_1"
"2697",1,73,"identical",9,10,"kazand?","exp_1"
"2698",1,73,"identical",9,11,"ve","exp_1"
"2699",1,73,"identical",9,12,"bu","exp_1"
"2700",1,73,"identical",9,13,"durum","exp_1"
"2701",1,73,"identical",9,14,"herkesi","exp_1"
"2702",1,73,"identical",9,15,"?ok","exp_1"
"2703",1,73,"identical",9,16,"?a??rtt?.","exp_1"
"2704",1,46,"ben",4,1,"Bu","exp_1"
"2705",1,46,"ben",4,2,"k??","exp_1"
"2706",1,46,"ben",4,3,"hava","exp_1"
"2707",1,46,"ben",4,4,"?ok","exp_1"
"2708",1,46,"ben",4,5,"so?uk","exp_1"
"2709",1,46,"ben",4,6,"oldu?u","exp_1"
"2710",1,46,"ben",4,7,"i?in","exp_1"
"2711",1,46,"ben",4,8,"sokaktaki","exp_1"
"2712",1,46,"ben",4,9,"hayvanlara","exp_1"
"2713",1,46,"ben",4,10,"?ok","exp_1"
"2714",1,46,"ben",4,11,"?z?l?yorum.","exp_1"
"2715",1,52,"ben",7,1,"Marketten","exp_1"
"2716",1,52,"ben",7,2,"evim","exp_1"
"2717",1,52,"ben",7,3,"i?in","exp_1"
"2718",1,52,"ben",7,4,"birka?","exp_1"
"2719",1,52,"ben",7,5,"tane","exp_1"
"2720",1,52,"ben",7,6,"kokulu","exp_1"
"2721",1,52,"ben",7,7,"mum","exp_1"
"2722",1,52,"ben",7,8,"ald?m","exp_1"
"2723",1,52,"ben",7,9,"ama","exp_1"
"2724",1,52,"ben",7,10,"eve","exp_1"
"2725",1,52,"ben",7,11,"geldi?imde","exp_1"
"2726",1,52,"ben",7,12,"kokmad?klar?n?","exp_1"
"2727",1,52,"ben",7,13,"fark","exp_1"
"2728",1,52,"ben",7,14,"ettim.","exp_1"
"2729",1,10,"ben",5,1,"Do?um","exp_1"
"2730",1,10,"ben",5,2,"g?n?nde","exp_1"
"2731",1,10,"ben",5,3,"arkada?lar?","exp_1"
"2732",1,10,"ben",5,4,"ona","exp_1"
"2733",1,10,"ben",5,5,"bot","exp_1"
"2734",1,10,"ben",5,6,"ald?","exp_1"
"2735",1,10,"ben",5,7,"ama","exp_1"
"2736",1,10,"ben",5,8,"ona","exp_1"
"2737",1,10,"ben",5,9,"bol","exp_1"
"2738",1,10,"ben",5,10,"geldi?i","exp_1"
"2739",1,10,"ben",5,11,"i?in","exp_1"
"2740",1,10,"ben",5,12,"de?i?tirdi.","exp_1"
"2741",1,23,"identical",6,1,"Ma?","exp_1"
"2742",1,23,"identical",6,2,"s?recinde","exp_1"
"2743",1,23,"identical",6,3,"oyuncular","exp_1"
"2744",1,23,"identical",6,4,"seyircileri","exp_1"
"2745",1,23,"identical",6,5,"bir?ok","exp_1"
"2746",1,23,"identical",6,6,"kez","exp_1"
"2747",1,23,"identical",6,7,"selamlad?","exp_1"
"2748",1,23,"identical",6,8,"ve","exp_1"
"2749",1,23,"identical",6,9,"bu","exp_1"
"2750",1,23,"identical",6,10,"durum","exp_1"
"2751",1,23,"identical",6,11,"herkesi","exp_1"
"2752",1,23,"identical",6,12,"?ok","exp_1"
"2753",1,23,"identical",6,13,"mutlu","exp_1"
"2754",1,23,"identical",6,14,"etti.","exp_1"
"2755",2,163,"ben",7,1,"Onu","exp_3"
"2756",2,163,"ben",7,2,"i?e","exp_3"
"2757",2,163,"ben",7,3,"geri","exp_3"
"2758",2,163,"ben",7,4,"als?n","exp_3"
"2759",2,163,"ben",7,5,"diye","exp_3"
"2760",2,163,"ben",7,6,"patronuna","exp_3"
"2761",2,163,"ben",7,7,"?ok","exp_3"
"2762",2,163,"ben",7,8,"yalvard?","exp_3"
"2763",2,163,"ben",7,9,"lakin","exp_3"
"2764",2,163,"ben",7,10,"patronu","exp_3"
"2765",2,163,"ben",7,11,"istifini","exp_3"
"2766",2,163,"ben",7,12,"bozmad?.","exp_3"
"2767",2,201,"ben",7,1,"Bana","exp_3"
"2768",2,201,"ben",7,2,"ald???","exp_3"
"2769",2,201,"ben",7,3,"vazo","exp_3"
"2770",2,201,"ben",7,4,"k?r?l?nca","exp_3"
"2771",2,201,"ben",7,5,"her","exp_3"
"2772",2,201,"ben",7,6,"taraf","exp_3"
"2773",2,201,"ben",7,7,"cam","exp_3"
"2774",2,201,"ben",7,8,"k?r???","exp_3"
"2775",2,201,"ben",7,9,"oldu","exp_3"
"2776",2,201,"ben",7,10,"ve","exp_3"
"2777",2,201,"ben",7,11,"temizlemesi","exp_3"
"2778",2,201,"ben",7,12,"?ok","exp_3"
"2779",2,201,"ben",7,13,"uzun","exp_3"
"2780",2,201,"ben",7,14,"s?rd?.","exp_3"
"2781",2,193,"ben",7,1,"Sokaktan","exp_3"
"2782",2,193,"ben",7,2,"ge?en","exp_3"
"2783",2,193,"ben",7,3,"?ocuk","exp_3"
"2784",2,193,"ben",7,4,"?ok","exp_3"
"2785",2,193,"ben",7,5,"g??l?","exp_3"
"2786",2,193,"ben",7,6,"vurunca","exp_3"
"2787",2,193,"ben",7,7,"top","exp_3"
"2788",2,193,"ben",7,8,"?at?ya","exp_3"
"2789",2,193,"ben",7,9,"ka?t?.","exp_3"
"2790",2,212,"identical",5,1,"Londra'ya","exp_3"
"2791",2,212,"identical",5,2,"gitmeme","exp_3"
"2792",2,212,"identical",5,3,"on","exp_3"
"2793",2,212,"identical",5,4,"be?","exp_3"
"2794",2,212,"identical",5,5,"g?n","exp_3"
"2795",2,212,"identical",5,6,"kald?","exp_3"
"2796",2,212,"identical",5,7,"ama","exp_3"
"2797",2,212,"identical",5,8,"sanki","exp_3"
"2798",2,212,"identical",5,9,"on","exp_3"
"2799",2,212,"identical",5,10,"be?","exp_3"
"2800",2,212,"identical",5,11,"ay","exp_3"
"2801",2,212,"identical",5,12,"var","exp_3"
"2802",2,212,"identical",5,13,"gibi","exp_3"
"2803",2,212,"identical",5,14,"hissediyorum.","exp_3"
"2804",2,237,"ben",3,1,"Telefonumdaki","exp_3"
"2805",2,237,"ben",3,2,"mavi","exp_3"
"2806",2,237,"ben",3,3,"tu?","exp_3"
"2807",2,237,"ben",3,4,"bozuldu?u","exp_3"
"2808",2,237,"ben",3,5,"i?in","exp_3"
"2809",2,237,"ben",3,6,"tamire","exp_3"
"2810",2,237,"ben",3,7,"yollad?m.","exp_3"
"2811",2,244,"identical",7,1,"Ablam","exp_3"
"2812",2,244,"identical",7,2,"spor","exp_3"
"2813",2,244,"identical",7,3,"salonunda","exp_3"
"2814",2,244,"identical",7,4,"?ok","exp_3"
"2815",2,244,"identical",7,5,"terledi?im","exp_3"
"2816",2,244,"identical",7,6,"i?in","exp_3"
"2817",2,244,"identical",7,7,"du?","exp_3"
"2818",2,244,"identical",7,8,"almam?","exp_3"
"2819",2,244,"identical",7,9,"istedi","exp_3"
"2820",2,244,"identical",7,10,"ama","exp_3"
"2821",2,244,"identical",7,11,"temiz","exp_3"
"2822",2,244,"identical",7,12,"bulmad???m","exp_3"
"2823",2,244,"identical",7,13,"i?in","exp_3"
"2824",2,244,"identical",7,14,"evde","exp_3"
"2825",2,244,"identical",7,15,"du?","exp_3"
"2826",2,244,"identical",7,16,"ald?m.","exp_3"
"2827",2,177,"ben",3,1,"?ok","exp_3"
"2828",2,177,"ben",3,2,"yo?un","exp_3"
"2829",2,177,"ben",3,3,"sis","exp_3"
"2830",2,177,"ben",3,4,"vard?","exp_3"
"2831",2,177,"ben",3,5,"ve","exp_3"
"2832",2,177,"ben",3,6,"t?m","exp_3"
"2833",2,177,"ben",3,7,"yollar","exp_3"
"2834",2,177,"ben",3,8,"karma??kt?.","exp_3"
"2835",2,242,"identical",6,1,"Ge?en","exp_3"
"2836",2,242,"identical",6,2,"ak?am","exp_3"
"2837",2,242,"identical",6,3,"gitti?imiz","exp_3"
"2838",2,242,"identical",6,4,"restorandaki","exp_3"
"2839",2,242,"identical",6,5,"yemekler","exp_3"
"2840",2,242,"identical",6,6,"?ok","exp_3"
"2841",2,242,"identical",6,7,"k?t?yd?","exp_3"
"2842",2,242,"identical",6,8,"bir","exp_3"
"2843",2,242,"identical",6,9,"daha","exp_3"
"2844",2,242,"identical",6,10,"oraya","exp_3"
"2845",2,242,"identical",6,11,"gitmeyelim.","exp_3"
"2846",2,241,"ben",4,1,"En","exp_3"
"2847",2,241,"ben",4,2,"sevdi?im","exp_3"
"2848",2,241,"ben",4,3,"kalemimin","exp_3"
"2849",2,241,"ben",4,4,"ucu","exp_3"
"2850",2,241,"ben",4,5,"bozulmu?","exp_3"
"2851",2,241,"ben",4,6,"o","exp_3"
"2852",2,241,"ben",4,7,"y?zden","exp_3"
"2853",2,241,"ben",4,8,"s?nav?m","exp_3"
"2854",2,241,"ben",4,9,"k?t?","exp_3"
"2855",2,241,"ben",4,10,"ge?ti.","exp_3"
"2856",2,198,"identical",5,1,"Ev","exp_3"
"2857",2,198,"identical",5,2,"ta??rken","exp_3"
"2858",2,198,"identical",5,3,"?ok","exp_3"
"2859",2,198,"identical",5,4,"fazla","exp_3"
"2860",2,198,"identical",5,5,"bo?","exp_3"
"2861",2,198,"identical",5,6,"kutuya","exp_3"
"2862",2,198,"identical",5,7,"ihtiya?","exp_3"
"2863",2,198,"identical",5,8,"oluyor.","exp_3"
"2864",2,225,"ben",9,1,"Annem","exp_3"
"2865",2,225,"ben",9,2,"yeni","exp_3"
"2866",2,225,"ben",9,3,"y?l","exp_3"
"2867",2,225,"ben",9,4,"kutlamas?na","exp_3"
"2868",2,225,"ben",9,5,"?zel","exp_3"
"2869",2,225,"ben",9,6,"yapaca??m","exp_3"
"2870",2,225,"ben",9,7,"tatl?","exp_3"
"2871",2,225,"ben",9,8,"i?in","exp_3"
"2872",2,225,"ben",9,9,"s?t","exp_3"
"2873",2,225,"ben",9,10,"ald?","exp_3"
"2874",2,225,"ben",9,11,"ama","exp_3"
"2875",2,225,"ben",9,12,"tatl?","exp_3"
"2876",2,225,"ben",9,13,"yapmaya","exp_3"
"2877",2,225,"ben",9,14,"vaktimiz","exp_3"
"2878",2,225,"ben",9,15,"olmad?.","exp_3"
"2879",2,219,"ben",6,1,"Onu","exp_3"
"2880",2,219,"ben",6,2,"bir?ok","exp_3"
"2881",2,219,"ben",6,3,"kez","exp_3"
"2882",2,219,"ben",6,4,"uyarmama","exp_3"
"2883",2,219,"ben",6,5,"ra?men","exp_3"
"2884",2,219,"ben",6,6,"hi?","exp_3"
"2885",2,219,"ben",6,7,"dinlemedi","exp_3"
"2886",2,219,"ben",6,8,"ve","exp_3"
"2887",2,219,"ben",6,9,"bildi?ini","exp_3"
"2888",2,219,"ben",6,10,"okudu","exp_3"
"2889",2,219,"ben",6,11,"o","exp_3"
"2890",2,219,"ben",6,12,"y?zden","exp_3"
"2891",2,219,"ben",6,13,"de","exp_3"
"2892",2,219,"ben",6,14,"kaybetti.","exp_3"
"2893",2,218,"identical",6,1,"Bu","exp_3"
"2894",2,218,"identical",6,2,"kitab?n","exp_3"
"2895",2,218,"identical",6,3,"sonu","exp_3"
"2896",2,218,"identical",6,4,"bekledi?im","exp_3"
"2897",2,218,"identical",6,5,"kadar","exp_3"
"2898",2,218,"identical",6,6,"iyi","exp_3"
"2899",2,218,"identical",6,7,"bitmedi","exp_3"
"2900",2,218,"identical",6,8,"ama","exp_3"
"2901",2,218,"identical",6,9,"yine","exp_3"
"2902",2,218,"identical",6,10,"de","exp_3"
"2903",2,218,"identical",6,11,"ayn?","exp_3"
"2904",2,218,"identical",6,12,"yazar?n","exp_3"
"2905",2,218,"identical",6,13,"kitaplar?na","exp_3"
"2906",2,218,"identical",6,14,"bak?yorum.","exp_3"
"2907",2,206,"identical",5,1,"??","exp_3"
"2908",2,206,"identical",5,2,"yerindeki","exp_3"
"2909",2,206,"identical",5,3,"?ayc?","exp_3"
"2910",2,206,"identical",5,4,"iki","exp_3"
"2911",2,206,"identical",5,5,"g?n","exp_3"
"2912",2,206,"identical",5,6,"tatil","exp_3"
"2913",2,206,"identical",5,7,"izni","exp_3"
"2914",2,206,"identical",5,8,"istedi","exp_3"
"2915",2,206,"identical",5,9,"o","exp_3"
"2916",2,206,"identical",5,10,"y?zden","exp_3"
"2917",2,206,"identical",5,11,"?aylar?","exp_3"
"2918",2,206,"identical",5,12,"ben","exp_3"
"2919",2,206,"identical",5,13,"yap?yorum.","exp_3"
"2920",2,199,"ben",7,1,"Arkada??m?n","exp_3"
"2921",2,199,"ben",7,2,"kedisi","exp_3"
"2922",2,199,"ben",7,3,"oldu?u","exp_3"
"2923",2,199,"ben",7,4,"i?in","exp_3"
"2924",2,199,"ben",7,5,"her","exp_3"
"2925",2,199,"ben",7,6,"yer","exp_3"
"2926",2,199,"ben",7,7,"t?y","exp_3"
"2927",2,199,"ben",7,8,"yuma??","exp_3"
"2928",2,199,"ben",7,9,"oluyor.","exp_3"
"2929",2,174,"identical",4,1,"G?zelce","exp_3"
"2930",2,174,"identical",4,2,"terbiye","exp_3"
"2931",2,174,"identical",4,3,"etti?i","exp_3"
"2932",2,174,"identical",4,4,"eti","exp_3"
"2933",2,174,"identical",4,5,"pi?irdi","exp_3"
"2934",2,174,"identical",4,6,"ve","exp_3"
"2935",2,174,"identical",4,7,"misafirlere","exp_3"
"2936",2,174,"identical",4,8,"?ok","exp_3"
"2937",2,174,"identical",4,9,"g?zel","exp_3"
"2938",2,174,"identical",4,10,"bir","exp_3"
"2939",2,174,"identical",4,11,"kebap","exp_3"
"2940",2,174,"identical",4,12,"haz?rlad?.","exp_3"
"2941",2,185,"ben",6,1,"K?z","exp_3"
"2942",2,185,"ben",6,2,"isteme","exp_3"
"2943",2,185,"ben",6,3,"t?reninde","exp_3"
"2944",2,185,"ben",6,4,"damad?n","exp_3"
"2945",2,185,"ben",6,5,"kahvesine","exp_3"
"2946",2,185,"ben",6,6,"tuz","exp_3"
"2947",2,185,"ben",6,7,"koyulur","exp_3"
"2948",2,185,"ben",6,8,"diye","exp_3"
"2949",2,185,"ben",6,9,"i?ine","exp_3"
"2950",2,185,"ben",6,10,"koymad?k","exp_3"
"2951",2,185,"ben",6,11,"?ey","exp_3"
"2952",2,185,"ben",6,12,"b?rakmad?.","exp_3"
"2953",2,236,"identical",7,1,"K?pe?im","exp_3"
"2954",2,236,"identical",7,2,"Linda'ya","exp_3"
"2955",2,236,"identical",7,3,"oynamas?","exp_3"
"2956",2,236,"identical",7,4,"i?in","exp_3"
"2957",2,236,"identical",7,5,"mavi","exp_3"
"2958",2,236,"identical",7,6,"bir","exp_3"
"2959",2,236,"identical",7,7,"top","exp_3"
"2960",2,236,"identical",7,8,"ald?m","exp_3"
"2961",2,236,"identical",7,9,"ama","exp_3"
"2962",2,236,"identical",7,10,"hi?","exp_3"
"2963",2,236,"identical",7,11,"sevmedi","exp_3"
"2964",2,236,"identical",7,12,"ve","exp_3"
"2965",2,236,"identical",7,13,"oynamad?.","exp_3"
"2966",2,246,"identical",7,1,"Bu","exp_3"
"2967",2,246,"identical",7,2,"pantolonu","exp_3"
"2968",2,246,"identical",7,3,"vitrinde","exp_3"
"2969",2,246,"identical",7,4,"be?enmeme","exp_3"
"2970",2,246,"identical",7,5,"ra?men","exp_3"
"2971",2,246,"identical",7,6,"?zerimde","exp_3"
"2972",2,246,"identical",7,7,"pek","exp_3"
"2973",2,246,"identical",7,8,"g?zel","exp_3"
"2974",2,246,"identical",7,9,"durmad?","exp_3"
"2975",2,246,"identical",7,10,"o","exp_3"
"2976",2,246,"identical",7,11,"y?zden","exp_3"
"2977",2,246,"identical",7,12,"almaktan","exp_3"
"2978",2,246,"identical",7,13,"vazge?tim.","exp_3"
"2979",2,164,"identical",6,1,"Uyku","exp_3"
"2980",2,164,"identical",6,2,"problemi","exp_3"
"2981",2,164,"identical",6,3,"y?z?nden","exp_3"
"2982",2,164,"identical",6,4,"i?e","exp_3"
"2983",2,164,"identical",6,5,"hep","exp_3"
"2984",2,164,"identical",6,6,"ge?","exp_3"
"2985",2,164,"identical",6,7,"kal?yor","exp_3"
"2986",2,164,"identical",6,8,"ve","exp_3"
"2987",2,164,"identical",6,9,"verimli","exp_3"
"2988",2,164,"identical",6,10,"?al??am?yordu.","exp_3"
"2989",2,170,"identical",4,1,"D??ar?dan","exp_3"
"2990",2,170,"identical",4,2,"bak?ld???nda","exp_3"
"2991",2,170,"identical",4,3,"olduk?a","exp_3"
"2992",2,170,"identical",4,4,"saf","exp_3"
"2993",2,170,"identical",4,5,"g?r?n?yordu","exp_3"
"2994",2,170,"identical",4,6,"ama","exp_3"
"2995",2,170,"identical",4,7,"onu","exp_3"
"2996",2,170,"identical",4,8,"tan?yan","exp_3"
"2997",2,170,"identical",4,9,"herkes","exp_3"
"2998",2,170,"identical",4,10,"k?t?","exp_3"
"2999",2,170,"identical",4,11,"bir","exp_3"
"3000",2,170,"identical",4,12,"insan","exp_3"
"3001",2,170,"identical",4,13,"oldu?unu","exp_3"
"3002",2,170,"identical",4,14,"biliyordu.","exp_3"
"3003",2,227,"ben",9,1,"Babam","exp_3"
"3004",2,227,"ben",9,2,"bug?n","exp_3"
"3005",2,227,"ben",9,3,"ge?","exp_3"
"3006",2,227,"ben",9,4,"saate","exp_3"
"3007",2,227,"ben",9,5,"kadar","exp_3"
"3008",2,227,"ben",9,6,"?al??t???","exp_3"
"3009",2,227,"ben",9,7,"i?in","exp_3"
"3010",2,227,"ben",9,8,"eve","exp_3"
"3011",2,227,"ben",9,9,"ge?","exp_3"
"3012",2,227,"ben",9,10,"geldi","exp_3"
"3013",2,227,"ben",9,11,"o","exp_3"
"3014",2,227,"ben",9,12,"y?zden","exp_3"
"3015",2,227,"ben",9,13,"konu?amad?k.","exp_3"
"3016",2,232,"identical",4,1,"Bug?n","exp_3"
"3017",2,232,"identical",4,2,"kaybetti?im","exp_3"
"3018",2,232,"identical",4,3,"kalem","exp_3"
"3019",2,232,"identical",4,4,"gri","exp_3"
"3020",2,232,"identical",4,5,"rengindeydi.","exp_3"
"3021",2,233,"ben",7,1,"Kalbimi","exp_3"
"3022",2,233,"ben",7,2,"k?rd???","exp_3"
"3023",2,233,"ben",7,3,"i?in","exp_3"
"3024",2,233,"ben",7,4,"onu","exp_3"
"3025",2,233,"ben",7,5,"affetmem","exp_3"
"3026",2,233,"ben",7,6,"?ok","exp_3"
"3027",2,233,"ben",7,7,"zor","exp_3"
"3028",2,233,"ben",7,8,"olacak","exp_3"
"3029",2,233,"ben",7,9,"ve","exp_3"
"3030",2,233,"ben",7,10,"uzun","exp_3"
"3031",2,233,"ben",7,11,"y?llar","exp_3"
"3032",2,233,"ben",7,12,"hi?","exp_3"
"3033",2,233,"ben",7,13,"unutamayaca??m.","exp_3"
"3034",2,215,"ben",6,1,"Bu","exp_3"
"3035",2,215,"ben",6,2,"havuzu","exp_3"
"3036",2,215,"ben",6,3,"doldurmak","exp_3"
"3037",2,215,"ben",6,4,"i?in","exp_3"
"3038",2,215,"ben",6,5,"ta?lar","exp_3"
"3039",2,215,"ben",6,6,"iri","exp_3"
"3040",2,215,"ben",6,7,"se?ilmelidir","exp_3"
"3041",2,215,"ben",6,8,"yoksa","exp_3"
"3042",2,215,"ben",6,9,"bombo?","exp_3"
"3043",2,215,"ben",6,10,"kalabilir.","exp_3"
"3044",2,220,"identical",7,1,"Arkada??m?n","exp_3"
"3045",2,220,"identical",7,2,"evine","exp_3"
"3046",2,220,"identical",7,3,"ak?am","exp_3"
"3047",2,220,"identical",7,4,"yeme?i","exp_3"
"3048",2,220,"identical",7,5,"i?in","exp_3"
"3049",2,220,"identical",7,6,"bir?ok","exp_3"
"3050",2,220,"identical",7,7,"kez","exp_3"
"3051",2,220,"identical",7,8,"gittim","exp_3"
"3052",2,220,"identical",7,9,"ama","exp_3"
"3053",2,220,"identical",7,10,"hala","exp_3"
"3054",2,220,"identical",7,11,"her","exp_3"
"3055",2,220,"identical",7,12,"seferinde","exp_3"
"3056",2,220,"identical",7,13,"yolu","exp_3"
"3057",2,220,"identical",7,14,"kar??t?r?yorum.","exp_3"
"3058",2,217,"ben",6,1,"S?nava","exp_3"
"3059",2,217,"ben",6,2,"girmeden","exp_3"
"3060",2,217,"ben",6,3,"?nce","exp_3"
"3061",2,217,"ben",6,4,"notlar?","exp_3"
"3062",2,217,"ben",6,5,"son","exp_3"
"3063",2,217,"ben",6,6,"kez","exp_3"
"3064",2,217,"ben",6,7,"okudum","exp_3"
"3065",2,217,"ben",6,8,"ama","exp_3"
"3066",2,217,"ben",6,9,"yine","exp_3"
"3067",2,217,"ben",6,10,"de","exp_3"
"3068",2,217,"ben",6,11,"s?navda","exp_3"
"3069",2,217,"ben",6,12,"akl?ma","exp_3"
"3070",2,217,"ben",6,13,"gelmedi.","exp_3"
"3071",2,187,"ben",8,1,"Gece","exp_3"
"3072",2,187,"ben",8,2,"g?nd?z","exp_3"
"3073",2,187,"ben",8,3,"alkol","exp_3"
"3074",2,187,"ben",8,4,"kulland???","exp_3"
"3075",2,187,"ben",8,5,"i?in","exp_3"
"3076",2,187,"ben",8,6,"arkada?lar?","exp_3"
"3077",2,187,"ben",8,7,"aras?nda","exp_3"
"3078",2,187,"ben",8,8,"ke?","exp_3"
"3079",2,187,"ben",8,9,"olarak","exp_3"
"3080",2,187,"ben",8,10,"bilinirdi","exp_3"
"3081",2,187,"ben",8,11,"ve","exp_3"
"3082",2,187,"ben",8,12,"herkes","exp_3"
"3083",2,187,"ben",8,13,"onunla","exp_3"
"3084",2,187,"ben",8,14,"dalga","exp_3"
"3085",2,187,"ben",8,15,"ge?erdi.","exp_3"
"3086",2,203,"ben",7,1,"O","exp_3"
"3087",2,203,"ben",7,2,"kadar","exp_3"
"3088",2,203,"ben",7,3,"fazla","exp_3"
"3089",2,203,"ben",7,4,"?al??m??t?","exp_3"
"3090",2,203,"ben",7,5,"ki","exp_3"
"3091",2,203,"ben",7,6,"ila?lar","exp_3"
"3092",2,203,"ben",7,7,"ba?","exp_3"
"3093",2,203,"ben",7,8,"a?r?s?n?","exp_3"
"3094",2,203,"ben",7,9,"engellemeye","exp_3"
"3095",2,203,"ben",7,10,"yetmemi?ti.","exp_3"
"3096",2,183,"ben",4,1,"??","exp_3"
"3097",2,183,"ben",4,2,"g?nd?r","exp_3"
"3098",2,183,"ben",4,3,"aral?ks?z","exp_3"
"3099",2,183,"ben",4,4,"g?k","exp_3"
"3100",2,183,"ben",4,5,"g?rledi?i","exp_3"
"3101",2,183,"ben",4,6,"i?in","exp_3"
"3102",2,183,"ben",4,7,"korkmaya","exp_3"
"3103",2,183,"ben",4,8,"ba?lad?k.","exp_3"
"3104",2,214,"identical",3,1,"Evdeki","exp_3"
"3105",2,214,"identical",3,2,"soba","exp_3"
"3106",2,214,"identical",3,3,"iyi","exp_3"
"3107",2,214,"identical",3,4,"?s?tm?yor","exp_3"
"3108",2,214,"identical",3,5,"bu","exp_3"
"3109",2,214,"identical",3,6,"y?zden","exp_3"
"3110",2,214,"identical",3,7,"yeni","exp_3"
"3111",2,214,"identical",3,8,"bir","exp_3"
"3112",2,214,"identical",3,9,"?s?t?c?","exp_3"
"3113",2,214,"identical",3,10,"almay?","exp_3"
"3114",2,214,"identical",3,11,"d???n?yorum.","exp_3"
"3115",2,194,"identical",6,1,"?alan","exp_3"
"3116",2,194,"identical",6,2,"kap?y?","exp_3"
"3117",2,194,"identical",6,3,"duymad???","exp_3"
"3118",2,194,"identical",6,4,"i?in","exp_3"
"3119",2,194,"identical",6,5,"penceresine","exp_3"
"3120",2,194,"identical",6,6,"ta?","exp_3"
"3121",2,194,"identical",6,7,"att?k","exp_3"
"3122",2,194,"identical",6,8,"fakat","exp_3"
"3123",2,194,"identical",6,9,"yinede","exp_3"
"3124",2,194,"identical",6,10,"uyanmad?.","exp_3"
"3125",2,186,"identical",5,1,"Biz","exp_3"
"3126",2,186,"identical",5,2,"o","exp_3"
"3127",2,186,"identical",5,3,"mekan?n","exp_3"
"3128",2,186,"identical",5,4,"a??l???na","exp_3"
"3129",2,186,"identical",5,5,"d?n","exp_3"
"3130",2,186,"identical",5,6,"kat?ld?k.","exp_3"
"3131",2,216,"identical",5,1,"Bu","exp_3"
"3132",2,216,"identical",5,2,"hafta","exp_3"
"3133",2,216,"identical",5,3,"sonunu","exp_3"
"3134",2,216,"identical",5,4,"arkada??m","exp_3"
"3135",2,216,"identical",5,5,"ile","exp_3"
"3136",2,216,"identical",5,6,"ge?irece?im","exp_3"
"3137",2,216,"identical",5,7,"bu","exp_3"
"3138",2,216,"identical",5,8,"y?zden","exp_3"
"3139",2,216,"identical",5,9,"size","exp_3"
"3140",2,216,"identical",5,10,"kat?lamam.","exp_3"
"3141",2,167,"ben",6,1,"Emekli","exp_3"
"3142",2,167,"ben",6,2,"olduktan","exp_3"
"3143",2,167,"ben",6,3,"sonra","exp_3"
"3144",2,167,"ben",6,4,"?iftli?e","exp_3"
"3145",2,167,"ben",6,5,"yerle?ip","exp_3"
"3146",2,167,"ben",6,6,"bal","exp_3"
"3147",2,167,"ben",6,7,"?rettip","exp_3"
"3148",2,167,"ben",6,8,"satmaya","exp_3"
"3149",2,167,"ben",6,9,"karar","exp_3"
"3150",2,167,"ben",6,10,"verdi.","exp_3"
"3151",2,228,"identical",7,1,"Bu","exp_3"
"3152",2,228,"identical",7,2,"yaz","exp_3"
"3153",2,228,"identical",7,3,"tatile","exp_3"
"3154",2,228,"identical",7,4,"en","exp_3"
